time_seconds,speed_meters_per_second,acceleration_meters_per_second_squared,Slope,Acceleration_Category,Good_driver
417.0,6.7086296,-0.1339059,-0.022968799999999998,No Acceleration/Deceleration,0
418.0,6.463988,-0.2446416,-0.11073569999999999,No Acceleration/Deceleration,0
419.0,6.472409,0.008421,0.25306259999999997,No Acceleration/Deceleration,0
420.0,6.728951,0.256542,0.24812099999999998,No Acceleration/Deceleration,0
421.0,7.0464983,0.3175473,0.061005299999999985,No Acceleration/Deceleration,0
422.0,7.5084853,0.461987,0.1444397,No Acceleration/Deceleration,0
423.0,8.111365,0.6028797,0.14089270000000004,No Acceleration/Deceleration,0
424.0,8.218091,0.106726,-0.49615370000000003,No Acceleration/Deceleration,0
425.0,8.471933,0.253842,0.14711600000000002,No Acceleration/Deceleration,0
426.0,8.920091,0.448158,0.194316,No Acceleration/Deceleration,0
427.0,9.4115,0.491409,0.043250999999999984,No Acceleration/Deceleration,0
428.0,9.398685,-0.012815,-0.504224,Smooth Deceleration,1
429.0,9.390643,-0.008042,0.0047729999999999995,No Acceleration/Deceleration,0
430.0,9.42589,0.035247,0.043289,No Acceleration/Deceleration,0
431.0,9.410374,-0.015516,-0.050763,No Acceleration/Deceleration,0
432.0,9.207285,-0.203089,-0.187573,No Acceleration/Deceleration,0
433.0,9.0225525,-0.1847325,0.018356499999999998,No Acceleration/Deceleration,0
434.0,8.808947,-0.2136055,-0.02887300000000001,No Acceleration/Deceleration,0
435.0,8.595627,-0.21332,0.0002854999999999941,No Acceleration/Deceleration,0
436.0,8.285816,-0.309811,-0.096491,No Acceleration/Deceleration,0
437.0,8.769188,0.483372,0.793183,Smooth Acceleration,1
438.0,8.882783,0.113595,-0.369777,No Acceleration/Deceleration,0
439.0,8.873475,-0.009308,-0.122903,No Acceleration/Deceleration,0
440.0,9.005845,0.13237,0.141678,No Acceleration/Deceleration,0
441.0,9.210624,0.204779,0.072409,No Acceleration/Deceleration,0
442.0,9.512333,0.301709,0.09693000000000002,No Acceleration/Deceleration,0
443.0,9.669068,0.156735,-0.144974,No Acceleration/Deceleration,0
444.0,9.542393,-0.126675,-0.28341000000000005,No Acceleration/Deceleration,0
445.0,9.1768055,-0.3655875,-0.2389125,No Acceleration/Deceleration,0
446.0,8.830961,-0.3458445,0.01974300000000001,No Acceleration/Deceleration,0
447.0,8.469097,-0.361864,-0.01601950000000002,No Acceleration/Deceleration,0
448.0,8.197446,-0.271651,0.09021300000000004,No Acceleration/Deceleration,0
449.0,8.1760235,-0.0214225,0.25022849999999996,No Acceleration/Deceleration,0
450.0,8.335864,0.1598405,0.181263,No Acceleration/Deceleration,0
451.0,8.405754,0.06989,-0.0899505,No Acceleration/Deceleration,0
452.0,8.266184,-0.13957,-0.20945999999999998,No Acceleration/Deceleration,0
453.0,7.8481894,-0.4179946,-0.2784246,No Acceleration/Deceleration,0
454.0,7.118059,-0.7301304,-0.31213579999999996,No Acceleration/Deceleration,0
455.0,6.279313,-0.838746,-0.10861560000000003,No Acceleration/Deceleration,0
456.0,5.255922,-1.023391,-0.18464499999999995,No Acceleration/Deceleration,0
457.0,3.9930487,-1.2628733,-0.23948230000000015,No Acceleration/Deceleration,0
458.0,2.8506122,-1.1424365,0.12043680000000001,No Acceleration/Deceleration,0
459.0,2.0863097,-0.7643025,0.3781340000000001,No Acceleration/Deceleration,0
460.0,2.3910258,0.3047161,1.0690186,Rapid Acceleration,0
461.0,3.8177755,1.4267497,1.1220336,Rapid Acceleration,0
462.0,4.707184,0.8894085,-0.5373412,Smooth Deceleration,1
463.0,5.9784365,1.2712525,0.38184399999999985,No Acceleration/Deceleration,0
464.0,7.041688,1.0632515,-0.20800099999999988,No Acceleration/Deceleration,0
465.0,7.376047,0.334359,-0.7288924999999999,Smooth Deceleration,1
466.0,7.853816,0.477769,0.14340999999999998,No Acceleration/Deceleration,0
467.0,8.012386,0.15857,-0.319199,No Acceleration/Deceleration,0
468.0,7.3004775,-0.7119085,-0.8704785,Smooth Deceleration,1
469.0,6.087272,-1.2132055,-0.5012969999999999,Smooth Deceleration,1
470.0,4.563409,-1.523863,-0.31065750000000003,No Acceleration/Deceleration,0
471.0,3.2894964,-1.2739126,0.2499503999999999,No Acceleration/Deceleration,0
472.0,1.3898978,-1.8995986,-0.625686,Smooth Deceleration,1
473.0,1.7273101,0.3374123,2.2370109,Rapid Acceleration,0
474.0,2.147507,0.4201969,0.08278459999999999,No Acceleration/Deceleration,0
475.0,3.9968364,1.8493294,1.4291325000000001,Rapid Acceleration,0
476.0,4.3612905,0.3644541,-1.4848753000000001,Rapid Deceleration,0
477.0,4.6396337,0.2783432,-0.08611089999999999,No Acceleration/Deceleration,0
478.0,4.999229,0.3595953,0.0812521,No Acceleration/Deceleration,0
479.0,5.404078,0.404849,0.04525370000000001,No Acceleration/Deceleration,0
480.0,5.468344,0.064266,-0.340583,No Acceleration/Deceleration,0
481.0,4.8601785,-0.6081655,-0.6724315000000001,Smooth Deceleration,1
482.0,3.4799666,-1.3802119,-0.7720463999999999,Smooth Deceleration,1
483.0,3.0471473,-0.4328193,0.9473925999999999,Smooth Acceleration,1
484.0,3.453144,0.4059967,0.838816,Smooth Acceleration,1
485.0,4.0822983,0.6291543,0.22315760000000007,No Acceleration/Deceleration,0
486.0,4.8837886,0.8014903,0.17233599999999993,No Acceleration/Deceleration,0
487.0,5.5380106,0.654222,-0.14726830000000002,No Acceleration/Deceleration,0
488.0,5.8601575,0.3221469,-0.33207509999999996,No Acceleration/Deceleration,0
489.0,5.9151425,0.054985,-0.2671619,No Acceleration/Deceleration,0
490.0,5.977334,0.0621915,0.007206499999999998,No Acceleration/Deceleration,0
491.0,6.0146523,0.0373183,-0.024873199999999998,No Acceleration/Deceleration,0
492.0,5.9611435,-0.0535088,-0.0908271,No Acceleration/Deceleration,0
493.0,5.899437,-0.0617065,-0.008197699999999995,No Acceleration/Deceleration,0
494.0009999,6.18777,0.288044973,0.349751473,No Acceleration/Deceleration,0
495.0009999,6.671583,0.483813,0.195768027,No Acceleration/Deceleration,0
496.0009999,6.9727683,0.3011853,-0.1826277,No Acceleration/Deceleration,0
497.0009999,6.8103733,-0.162395,-0.4635803,No Acceleration/Deceleration,0
498.0009999,6.3301406,-0.4802327,-0.3178377,No Acceleration/Deceleration,0
499.0009999,5.8526225,-0.4775181,0.0027146000000000114,No Acceleration/Deceleration,0
500.0009999,5.6336546,-0.2189679,0.2585502,No Acceleration/Deceleration,0
501.0009999,5.199288,-0.4343666,-0.2153987,No Acceleration/Deceleration,0
502.0009999,4.978215,-0.221073,0.2132936,No Acceleration/Deceleration,0
503.0009999,5.01447,0.036255,0.257328,No Acceleration/Deceleration,0
504.0009999,5.2235713,0.2091013,0.17284629999999998,No Acceleration/Deceleration,0
505.0009999,5.517329,0.2937577,0.08465640000000002,No Acceleration/Deceleration,0
506.0009999,5.9084215,0.3910925,0.0973348,No Acceleration/Deceleration,0
507.0009999,6.1698637,0.2614422,-0.1296503,No Acceleration/Deceleration,0
508.0009999,6.439251,0.2693873,0.007945099999999983,No Acceleration/Deceleration,0
509.0009999,6.3628674,-0.0763836,-0.3457709,No Acceleration/Deceleration,0
510.0009999,5.6861863,-0.6766811,-0.6002975,Smooth Deceleration,1
511.0009999,4.7540193,-0.932167,-0.25548589999999993,No Acceleration/Deceleration,0
512.0009999,3.2434387,-1.5105806,-0.5784136,Smooth Deceleration,1
513.0009999,1.9866321,-1.2568066,0.25377399999999994,No Acceleration/Deceleration,0
514.0009999,1.6600093,-0.3266228,0.9301838,Smooth Acceleration,1
515.0009999,1.6197581,-0.0402512,0.2863716,No Acceleration/Deceleration,0
516.0009999,1.8432217,0.2234636,0.2637148,No Acceleration/Deceleration,0
517.0009999,2.392127,0.5489053,0.32544170000000006,No Acceleration/Deceleration,0
518.0009999,2.901669,0.509542,-0.03936329999999999,No Acceleration/Deceleration,0
519.0009999,3.5538328,0.6521638,0.1426217999999999,No Acceleration/Deceleration,0
520.0009999,4.022429,0.4685962,-0.18356759999999994,No Acceleration/Deceleration,0
521.0009999,4.518862,0.496433,0.027836799999999995,No Acceleration/Deceleration,0
522.0009999,5.553547,1.034685,0.5382520000000001,Smooth Acceleration,1
523.0009999,6.202193,0.648646,-0.38603900000000013,No Acceleration/Deceleration,0
524.0009999,6.3826003,0.1804073,-0.46823869999999995,No Acceleration/Deceleration,0
525.0009999,6.12845,-0.2541503,-0.4345576,No Acceleration/Deceleration,0
526.0009999,5.8794923,-0.2489577,0.005192599999999992,No Acceleration/Deceleration,0
527.0009999,5.9107895,0.0312972,0.2802549,No Acceleration/Deceleration,0
528.0009999,6.0488997,0.1381102,0.10681299999999999,No Acceleration/Deceleration,0
529.0009999,6.2325563,0.1836566,0.045546400000000015,No Acceleration/Deceleration,0
530.0009999,6.284959,0.0524027,-0.1312539,No Acceleration/Deceleration,0
531.0009999,6.149377,-0.135582,-0.1879847,No Acceleration/Deceleration,0
532.0009999,5.3940535,-0.7553235,-0.6197415000000001,Smooth Deceleration,1
533.0009999,3.7912402,-1.6028133,-0.8474898,Smooth Deceleration,1
534.0009999,2.5660508,-1.2251894,0.3776238999999999,No Acceleration/Deceleration,0
535.0009999,2.2541623,-0.3118885,0.9133009000000001,Smooth Acceleration,1
536.0009999,1.9763273,-0.277835,0.034053500000000014,No Acceleration/Deceleration,0
537.0009999,1.8087546,-0.1675727,0.11026230000000001,No Acceleration/Deceleration,0
538.0009999,1.9229583,0.1142037,0.2817764,No Acceleration/Deceleration,0
539.0009999,2.9844124,1.0614541,0.9472503999999999,Smooth Acceleration,1
540.0009999,4.0908017,1.1063893,0.044935200000000064,No Acceleration/Deceleration,0
541.0009999,5.056908,0.9661063,-0.14028300000000005,No Acceleration/Deceleration,0
542.0009999,5.0935435,0.0366355,-0.9294707999999999,Smooth Deceleration,1
543.0009999,5.896495,0.8029515,0.766316,Smooth Acceleration,1
544.0009999,6.295799,0.399304,-0.40364750000000005,No Acceleration/Deceleration,0
545.0009999,6.804659,0.50886,0.10955599999999999,No Acceleration/Deceleration,0
546.0009999,7.1981654,0.3935064,-0.1153536,No Acceleration/Deceleration,0
547.0009999,7.5934863,0.3953209,0.0018144999999999967,No Acceleration/Deceleration,0
548.0009999,7.764127,0.1706407,-0.22468019999999997,No Acceleration/Deceleration,0
549.0009999,7.7279296,-0.0361974,-0.2068381,No Acceleration/Deceleration,0
550.0009999,7.653395,-0.0745346,-0.03833720000000001,No Acceleration/Deceleration,0
551.0009999,7.48795,-0.165445,-0.0909104,No Acceleration/Deceleration,0
552.0009999,7.2818995,-0.2060505,-0.04060549999999999,No Acceleration/Deceleration,0
553.0009999,6.9691343,-0.3127652,-0.10671470000000002,No Acceleration/Deceleration,0
554.0009999,6.342078,-0.6270563,-0.3142911,No Acceleration/Deceleration,0
555.0009999,4.999085,-1.342993,-0.7159367000000001,Smooth Deceleration,1
556.0009999,4.02523,-0.973855,0.3691380000000001,No Acceleration/Deceleration,0
557.0009999,4.00114,-0.02409,0.949765,Smooth Acceleration,1
558.0009999,4.470934,0.469794,0.493884,No Acceleration/Deceleration,0
559.0009999,5.456931,0.985997,0.516203,Smooth Acceleration,1
560.0009999,6.2319627,0.7750317,-0.21096530000000002,No Acceleration/Deceleration,0
561.0009999,6.765364,0.5334013,-0.24163040000000002,No Acceleration/Deceleration,0
562.0009999,7.1519322,0.3865682,-0.1468331,No Acceleration/Deceleration,0
563.0009999,7.375417,0.2234848,-0.16308339999999996,No Acceleration/Deceleration,0
564.0009999,6.967889,-0.407528,-0.6310128,Smooth Deceleration,1
565.0009999,6.743336,-0.224553,0.182975,No Acceleration/Deceleration,0
566.0009999,6.78069,0.037354,0.261907,No Acceleration/Deceleration,0
567.0009999,6.7529097,-0.0277803,-0.0651343,No Acceleration/Deceleration,0
568.0009999,6.848665,0.0957553,0.1235356,No Acceleration/Deceleration,0
569.0009999,7.1440897,0.2954247,0.1996694,No Acceleration/Deceleration,0
570.0009999,7.295948,0.1518583,-0.14356639999999998,No Acceleration/Deceleration,0
571.0009999,7.46828,0.172332,0.02047370000000001,No Acceleration/Deceleration,0
572.0009999,7.165563,-0.302717,-0.47504900000000005,No Acceleration/Deceleration,0
573.0009999,6.9735584,-0.1920046,0.11071240000000002,No Acceleration/Deceleration,0
574.0009999,6.6513443,-0.3222141,-0.1302095,No Acceleration/Deceleration,0
575.0009999,5.797363,-0.8539813,-0.5317672,Smooth Deceleration,1
576.0009999,4.3612967,-1.4360663,-0.582085,Smooth Deceleration,1
577.0009999,3.3442554,-1.0170413,0.419025,No Acceleration/Deceleration,0
578.0009999,1.4964347,-1.8478207,-0.8307794,Smooth Deceleration,1
579.0009999,0.869755,-0.6266797,1.221141,Rapid Acceleration,0
580.0009999,0.81331235,-0.05644265,0.5702370499999999,Smooth Acceleration,1
581.0009999,1.8308511,1.01753875,1.0739813999999999,Rapid Acceleration,0
582.0009999,2.0049622,0.1741111,-0.84342765,Smooth Deceleration,1
583.0009999,2.447193,0.4422308,0.26811969999999996,No Acceleration/Deceleration,0
584.0009999,2.8090227,0.3618297,-0.0804011,No Acceleration/Deceleration,0
585.0009999,2.9283836,0.1193609,-0.24246879999999998,No Acceleration/Deceleration,0
586.0009999,3.4851563,0.5567727,0.4374118,No Acceleration/Deceleration,0
587.0009999,3.7777736,0.2926173,-0.2641554,No Acceleration/Deceleration,0
588.0009999,4.1044626,0.326689,0.03407169999999998,No Acceleration/Deceleration,0
589.0009999,3.8973236,-0.207139,-0.533828,Smooth Deceleration,1
590.0009999,4.016648,0.1193244,0.32646339999999996,No Acceleration/Deceleration,0
591.0009999,4.6087008,0.5920528,0.47272840000000005,No Acceleration/Deceleration,0
592.0009999,5.124711,0.5160102,-0.07604260000000007,No Acceleration/Deceleration,0
593.0009999,5.632886,0.508175,-0.007835199999999931,No Acceleration/Deceleration,0
594.0009999,6.0965514,0.4636654,-0.04450960000000004,No Acceleration/Deceleration,0
595.0009999,6.404574,0.3080226,-0.15564280000000003,No Acceleration/Deceleration,0
596.0009999,6.8333154,0.4287414,0.12071880000000001,No Acceleration/Deceleration,0
597.0009999,6.784313,-0.0490024,-0.4777438,No Acceleration/Deceleration,0
598.0009999,6.784113,-0.0002,0.0488024,No Acceleration/Deceleration,0
599.0009999,6.8194733,0.0353603,0.035560299999999996,No Acceleration/Deceleration,0
600.0009999,6.806637,-0.0128363,-0.0481966,No Acceleration/Deceleration,0
601.0009999,6.4146667,-0.3919703,-0.37913399999999997,No Acceleration/Deceleration,0
602.0009999,5.9765153,-0.4381514,-0.04618110000000003,No Acceleration/Deceleration,0
603.0009999,5.4246655,-0.5518498,-0.11369839999999992,No Acceleration/Deceleration,0
604.0009999,5.166358,-0.2583075,0.2935422999999999,No Acceleration/Deceleration,0
605.0009999,4.915693,-0.250665,0.0076424999999999965,No Acceleration/Deceleration,0
606.0009999,4.8573823,-0.0583107,0.19235430000000003,No Acceleration/Deceleration,0
607.0009999,4.85467,-0.0027123,0.0555984,No Acceleration/Deceleration,0
608.0009999,4.35349,-0.50118,-0.49846769999999996,No Acceleration/Deceleration,0
609.0009999,3.0176191,-1.3358709,-0.8346909,Smooth Deceleration,1
610.0009999,2.1587076,-0.8589115,0.4769593999999999,No Acceleration/Deceleration,0
611.0009999,2.076356,-0.0823516,0.7765599000000001,Smooth Acceleration,1
612.0009999,2.7486327,0.6722767,0.7546282999999999,Smooth Acceleration,1
613.0009999,4.177631,1.4289983,0.7567216,Smooth Acceleration,1
614.0009999,4.170619,-0.007012,-1.4360103,Rapid Deceleration,0
615.0009999,4.5528355,0.3822165,0.38922850000000003,No Acceleration/Deceleration,0
616.0009999,5.1897416,0.6369061,0.2546896,No Acceleration/Deceleration,0
617.0009999,5.8739014,0.6841598,0.047253699999999954,No Acceleration/Deceleration,0
618.0009999,6.588729,0.7148276,0.030667800000000023,No Acceleration/Deceleration,0
619.0009999,7.1241207,0.5353917,-0.17943589999999998,No Acceleration/Deceleration,0
620.0009999,7.2467203,0.1225996,-0.4127921,No Acceleration/Deceleration,0
621.0009999,7.2169504,-0.0297699,-0.1523695,No Acceleration/Deceleration,0
622.0009999,7.085963,-0.1309874,-0.1012175,No Acceleration/Deceleration,0
623.0009999,7.068467,-0.017496,0.1134914,No Acceleration/Deceleration,0
624.0009999,6.8439517,-0.2245153,-0.2070193,No Acceleration/Deceleration,0
625.0009999,6.6021905,-0.2417612,-0.01724590000000001,No Acceleration/Deceleration,0
626.0009999,6.5421143,-0.0600762,0.181685,No Acceleration/Deceleration,0
627.0009999,6.485202,-0.0569123,0.003163900000000004,No Acceleration/Deceleration,0
628.0009999,6.5071363,0.0219343,0.0788466,No Acceleration/Deceleration,0
629.0009999,6.391133,-0.1160033,-0.1379376,No Acceleration/Deceleration,0
630.0009999,6.092296,-0.298837,-0.18283370000000002,No Acceleration/Deceleration,0
631.0009999,5.9393587,-0.1529373,0.14589970000000002,No Acceleration/Deceleration,0
632.0009999,5.585737,-0.3536217,-0.20068439999999999,No Acceleration/Deceleration,0
633.0009999,5.2632637,-0.3224733,0.031148399999999965,No Acceleration/Deceleration,0
634.0009999,4.9395447,-0.323719,-0.0012456999999999607,No Acceleration/Deceleration,0
635.0009999,4.2421126,-0.6974321,-0.3737131,No Acceleration/Deceleration,0
636.0009999,3.9097269,-0.3323857,0.3650464,No Acceleration/Deceleration,0
637.0009999,3.979015,0.0692881,0.4016738,No Acceleration/Deceleration,0
638.0009999,3.4271662,-0.5518488,-0.6211369,Smooth Deceleration,1
639.0009999,2.354952,-1.0722142,-0.5203653999999999,Smooth Deceleration,1
640.0009999,2.5939918,0.2390398,1.311254,Rapid Acceleration,0
641.0009999,3.6316366,1.0376448,0.798605,Smooth Acceleration,1
642.0009999,3.908659,0.2770224,-0.7606224,Smooth Deceleration,1
643.0009999,4.1355834,0.2269244,-0.050098000000000004,No Acceleration/Deceleration,0
644.0009999,4.594965,0.4593816,0.2324572,No Acceleration/Deceleration,0
645.0009999,5.2999096,0.7049446,0.24556300000000003,No Acceleration/Deceleration,0
646.0009999,5.646637,0.3467274,-0.3582172,No Acceleration/Deceleration,0
647.0009999,6.204949,0.558312,0.2115846,No Acceleration/Deceleration,0
648.0009999,6.7627306,0.5577816,-0.000530400000000042,No Acceleration/Deceleration,0
649.0009999,7.24796,0.4852294,-0.07255220000000001,No Acceleration/Deceleration,0
650.0009999,6.986496,-0.261464,-0.7466934,Smooth Deceleration,1
651.0009999,5.561384,-1.425112,-1.163648,Rapid Deceleration,0
652.0009999,5.4446855,-0.1166985,1.3084135,Rapid Acceleration,0
653.0009999,5.1060658,-0.3386197,-0.22192120000000004,No Acceleration/Deceleration,0
654.0009999,5.0570993,-0.0489665,0.2896532,No Acceleration/Deceleration,0
655.0009999,5.490381,0.4332817,0.4822482,No Acceleration/Deceleration,0
656.0009999,6.0864034,0.5960224,0.16274069999999996,No Acceleration/Deceleration,0
657.0009999,6.131655,0.0452516,-0.5507708,Smooth Deceleration,1
658.0009999,6.3145027,0.1828477,0.1375961,No Acceleration/Deceleration,0
659.0009999,6.1975856,-0.1169171,-0.2997648,No Acceleration/Deceleration,0
660.0009999,6.1395197,-0.0580659,0.0588512,No Acceleration/Deceleration,0
661.0009999,5.9642878,-0.1752319,-0.11716599999999999,No Acceleration/Deceleration,0
662.0009999,5.8932424,-0.0710454,0.1041865,No Acceleration/Deceleration,0
663.0009999,6.2828894,0.389647,0.4606924,No Acceleration/Deceleration,0
664.0009999,6.628256,0.3453666,-0.0442804,No Acceleration/Deceleration,0
665.0009999,6.6855793,0.0573233,-0.2880433,No Acceleration/Deceleration,0
666.0009999,7.086119,0.4005397,0.3432164,No Acceleration/Deceleration,0
667.0009999,7.5735,0.487381,0.08684130000000001,No Acceleration/Deceleration,0
668.0009999,7.5061784,-0.0673216,-0.5547026,Smooth Deceleration,1
669.0009999,7.6383553,0.1321769,0.19949850000000002,No Acceleration/Deceleration,0
670.0009999,7.790625,0.1522697,0.020092799999999994,No Acceleration/Deceleration,0
671.0009999,7.9103546,0.1197296,-0.0325401,No Acceleration/Deceleration,0
672.0009999,7.7641735,-0.1461811,-0.2659107,No Acceleration/Deceleration,0
673.0009999,7.2262235,-0.53795,-0.39176890000000003,No Acceleration/Deceleration,0
674.0009999,6.6163106,-0.6099129,-0.07196289999999994,No Acceleration/Deceleration,0
675.0009999,6.214227,-0.4020836,0.2078293,No Acceleration/Deceleration,0
676.0009999,5.769363,-0.444864,-0.042780399999999996,No Acceleration/Deceleration,0
677.0009999,5.311319,-0.458044,-0.013180000000000025,No Acceleration/Deceleration,0
678.0009999,3.7530768,-1.5582422,-1.1001982,Rapid Deceleration,0
679.0009999,3.47251,-0.2805668,1.2776754000000001,Rapid Acceleration,0
680.0009999,1.3046321,-2.1678779,-1.8873111000000002,Rapid Deceleration,0
681.0009999,1.7218852,0.4172531,2.585131,Rapid Acceleration,0
682.0009999,1.9545317,0.2326465,-0.18460659999999998,No Acceleration/Deceleration,0
683.0009999,2.9082866,0.9537549,0.7211084,Smooth Acceleration,1
684.0009999,3.8045712,0.8962846,-0.057470299999999974,No Acceleration/Deceleration,0
685.0009999,4.0494103,0.2448391,-0.6514455,Smooth Deceleration,1
686.0009999,4.490474,0.4410637,0.1962246,No Acceleration/Deceleration,0
687.0009999,5.105469,0.614995,0.17393129999999996,No Acceleration/Deceleration,0
688.0009999,5.2665496,0.1610806,-0.45391439999999994,No Acceleration/Deceleration,0
689.0009999,5.6667757,0.4002261,0.23914549999999998,No Acceleration/Deceleration,0
690.0009999,5.8827815,0.2160058,-0.18422029999999998,No Acceleration/Deceleration,0
691.0009999,5.7464476,-0.1363339,-0.35233970000000003,No Acceleration/Deceleration,0
692.0009999,5.2808013,-0.4656463,-0.3293124,No Acceleration/Deceleration,0
693.0009999,4.7699604,-0.5108409,-0.04519460000000003,No Acceleration/Deceleration,0
694.0009999,4.571247,-0.1987134,0.3121275,No Acceleration/Deceleration,0
695.0009999,4.4080777,-0.1631693,0.03554410000000002,No Acceleration/Deceleration,0
696.0009999,4.3268685,-0.0812092,0.0819601,No Acceleration/Deceleration,0
697.0009999,4.380157,0.0532885,0.1344977,No Acceleration/Deceleration,0
698.0009999,4.387317,0.00716,-0.0461285,No Acceleration/Deceleration,0
699.0009999,4.443686,0.056369,0.049209,No Acceleration/Deceleration,0
700.0009999,4.524164,0.080478,0.02410899999999999,No Acceleration/Deceleration,0
701.0009999,4.306537,-0.217627,-0.29810499999999995,No Acceleration/Deceleration,0
702.0009999,3.969852,-0.336685,-0.11905800000000002,No Acceleration/Deceleration,0
703.0009999,3.9411674,-0.0286846,0.3080004,No Acceleration/Deceleration,0
704.0009999,3.7632568,-0.1779106,-0.149226,No Acceleration/Deceleration,0
705.0009999,3.7397254,-0.0235314,0.1543792,No Acceleration/Deceleration,0
706.0009999,3.501383,-0.2383424,-0.214811,No Acceleration/Deceleration,0
707.0009999,3.385314,-0.116069,0.1222734,No Acceleration/Deceleration,0
708.0009999,3.4265237,0.0412097,0.1572787,No Acceleration/Deceleration,0
709.0009999,3.1857238,-0.2407999,-0.2820096,No Acceleration/Deceleration,0
710.0009999,3.495679,0.3099552,0.5507550999999999,Smooth Acceleration,1
711.0009999,3.660012,0.164333,-0.14562219999999998,No Acceleration/Deceleration,0
712.0009999,3.426752,-0.23326,-0.397593,No Acceleration/Deceleration,0
713.0009999,3.6609967,0.2342447,0.4675047,No Acceleration/Deceleration,0
714.0009999,3.852119,0.1911223,-0.043122400000000005,No Acceleration/Deceleration,0
715.0009999,3.734728,-0.117391,-0.3085133,No Acceleration/Deceleration,0
716.0009999,3.5292077,-0.2055203,-0.0881293,No Acceleration/Deceleration,0
717.0009999,3.2705028,-0.2587049,-0.053184600000000026,No Acceleration/Deceleration,0
718.0009999,2.715672,-0.5548308,-0.29612589999999994,No Acceleration/Deceleration,0
719.0009999,0.88205785,-1.83361415,-1.27878335,Rapid Deceleration,0
720.0009999,0.019147916,-0.862909934,0.970704216,Smooth Acceleration,1
721.0009999,0.015370967,-0.003776949,0.859132985,Smooth Acceleration,1
722.0009999,0.035424385,0.020053418,0.023830366999999998,No Acceleration/Deceleration,0
723.0009999,0.006363508,-0.029060877,-0.049114295,No Acceleration/Deceleration,0
724.0009999,0.027525378,0.02116187,0.050222747,No Acceleration/Deceleration,0
725.0009999,0.06124234,0.033716962,0.012555092000000004,No Acceleration/Deceleration,0
726.0009999,0.72442746,0.66318512,0.629468158,Smooth Acceleration,1
727.0009999,1.894396,1.16996854,0.50678342,Smooth Acceleration,1
728.0009999,3.2157273,1.3213313,0.15136276000000004,No Acceleration/Deceleration,0
729.0009999,3.576537,0.3608097,-0.9605216,Smooth Deceleration,1
730.0009999,4.2292066,0.6526696,0.29185989999999995,No Acceleration/Deceleration,0
731.0009999,4.633157,0.4039504,-0.24871919999999997,No Acceleration/Deceleration,0
732.0009999,4.5264573,-0.1066997,-0.5106501,Smooth Deceleration,1
733.0009999,4.6874595,0.1610022,0.2677019,No Acceleration/Deceleration,0
734.0009999,5.1123257,0.4248662,0.263864,No Acceleration/Deceleration,0
735.0009999,5.287231,0.1749053,-0.2499609,No Acceleration/Deceleration,0
736.0009999,6.016882,0.729651,0.5547457,Smooth Acceleration,1
737.0009999,6.262176,0.245294,-0.48435700000000004,No Acceleration/Deceleration,0
738.0009999,6.600312,0.338136,0.09284199999999998,No Acceleration/Deceleration,0
739.0009999,6.440297,-0.160015,-0.498151,No Acceleration/Deceleration,0
740.0009999,6.2186546,-0.2216424,-0.0616274,No Acceleration/Deceleration,0
741.0009999,6.0143857,-0.2042689,0.017373499999999986,No Acceleration/Deceleration,0
742.0009999,6.0627165,0.0483308,0.2525997,No Acceleration/Deceleration,0
743.0009999,6.176579,0.1138625,0.0655317,No Acceleration/Deceleration,0
744.0009999,6.2750726,0.0984936,-0.015368900000000005,No Acceleration/Deceleration,0
745.0009999,6.4316616,0.156589,0.058095400000000005,No Acceleration/Deceleration,0
746.0009999,6.4687767,0.0371151,-0.11947390000000001,No Acceleration/Deceleration,0
747.0009999,6.504093,0.0353163,-0.0017987999999999962,No Acceleration/Deceleration,0
748.0009999,6.516178,0.012085,-0.023231300000000003,No Acceleration/Deceleration,0
749.0009999,6.4887633,-0.0274147,-0.0394997,No Acceleration/Deceleration,0
750.0009999,6.3070054,-0.1817579,-0.1543432,No Acceleration/Deceleration,0
751.0009999,6.2526045,-0.0544009,0.127357,No Acceleration/Deceleration,0
752.0009999,6.228379,-0.0242255,0.0301754,No Acceleration/Deceleration,0
753.0009999,6.30569,0.077311,0.1015365,No Acceleration/Deceleration,0
754.0009999,6.371227,0.065537,-0.011774000000000007,No Acceleration/Deceleration,0
755.0009999,6.436669,0.065442,-9.499999999999786e-05,No Acceleration/Deceleration,0
756.0009999,6.389319,-0.04735,-0.112792,No Acceleration/Deceleration,0
757.0009999,6.286527,-0.102792,-0.05544199999999999,No Acceleration/Deceleration,0
758.0009999,5.9981375,-0.2883895,-0.18559750000000003,No Acceleration/Deceleration,0
759.0009999,5.971087,-0.0270505,0.26133900000000004,No Acceleration/Deceleration,0
760.0009999,5.758399,-0.212688,-0.18563749999999998,No Acceleration/Deceleration,0
761.0009999,5.7136855,-0.0447135,0.16797449999999997,No Acceleration/Deceleration,0
762.0009999,5.579061,-0.1346245,-0.089911,No Acceleration/Deceleration,0
763.0009999,5.3544264,-0.2246346,-0.09001009999999998,No Acceleration/Deceleration,0
764.0009999,5.503457,0.1490306,0.37366520000000003,No Acceleration/Deceleration,0
765.0009999,5.6730022,0.1695452,0.020514599999999994,No Acceleration/Deceleration,0
766.0009999,5.5987077,-0.0742945,-0.2438397,No Acceleration/Deceleration,0
767.0009999,5.6384373,0.0397296,0.11402409999999999,No Acceleration/Deceleration,0
